
Number of samples:   129
Sample interval:     0.001 seconds
Total sampling time: 0.129 seconds
Graph cycles:        0
Sampled threads:
   #<THREAD tid=2454331 "fn-sprof" RUNNING {120F5C85D3}> (1160/1048576 bytes, 9 hash buckets)
   #<THREAD tid=2454334 "fn owner client" RUNNING {120FB95163}> (30080/1048576 bytes, 109 hash buckets)
   #<THREAD tid=2454332 "fn outbound feed" RUNNING {120FA2B303}> (112/1048576 bytes, 1 hash buckets)

           Self        Total        Cumul
  Nr  Count     %  Count     %  Count     %    Calls  Function
------------------------------------------------------------------------
   2     12   9.3     12   9.3     12   9.3        -  FN-SHA256-W32
   4     10   7.8     10   7.8     22  17.1        -  ASH
   6      9   7.0      9   7.0     31  24.0        -  foreign function __open64
   8      7   5.4      7   5.4     38  29.5        -  foreign function fsync
  10      4   3.1     17  13.2     42  32.6        -  FN-SHA256-ROTR32
  12      4   3.1      4   3.1     46  35.7        -  FN-AG-CAR
  14      4   3.1      4   3.1     50  38.8        -  GENERIC--
  16      3   2.3     25  19.4     53  41.1        -  FN-SHA256-ROUNDS
  18      3   2.3      8   6.2     56  43.4        -  FN-SHA256-WORDS16
  20      3   2.3      3   2.3     59  45.7        -  SB-KERNEL:TWO-ARG-IOR
  22      3   2.3      3   2.3     62  48.1        -  foreign function __write
  24      3   2.3      3   2.3     65  50.4        -  APPEND
  26      3   2.3      3   2.3     68  52.7        -  FN-SHA256-NTHX
  28      2   1.6     18  14.0     70  54.3        -  FN-SHA256-SCHEDULE-AUX
  30      2   1.6      4   3.1     72  55.8        -  FN-SHA256-FIRSTN
  32      2   1.6      2   1.6     74  57.4        -  FN-ARTICLE-NEXT-LINE-AUX
  34      2   1.6      2   1.6     76  58.9        -  FN-WIRE-MAKE-STATE
  36      2   1.6      2   1.6     78  60.5        -  FN-SHA256-REVX
  38      2   1.6      2   1.6     80  62.0        -  FN-CBOR-OCTETP
  40      2   1.6      2   1.6     82  63.6        -  FN-SHA256-NTHCDRX
  42      2   1.6      2   1.6     84  65.1        -  SB-IMPL::LIST-REVERSE
  44      2   1.6      2   1.6     86  66.7        -  FN-SERVED-MAKE-CONN-GROUP-INDEXED
  46      1   0.8     52  40.3     87  67.4        -  FN-SHA256-COMPRESS
  48      1   0.8     10   7.8     88  68.2        -  FNN-OPEN
  50      1   0.8      6   4.7     89  69.0        -  PROBE-FILE
  52      1   0.8      5   3.9     90  69.8        -  FN-SHA256-BSIG1
  54      1   0.8      5   3.9     91  70.5        -  FN-SHA256-SSIG1
  56      1   0.8      3   2.3     92  71.3        -  FN-SHA256-MAJ
  58      1   0.8      3   2.3     93  72.1        -  FN-INDEX-BUILD
  60      1   0.8      2   1.6     94  72.9        -  SB-UNIX:NANOSLEEP
  62      1   0.8      2   1.6     95  73.6        -  SB-IMPL::INTERN-PATHNAME
  64      1   0.8      2   1.6     96  74.4        -  FN-SHA256-APPX
  66      1   0.8      2   1.6     97  75.2        -  FN-ARTICLE-ASCII-DOWNCASE
  68      1   0.8      1   0.8     98  76.0        -  foreign function fstatat
  70      1   0.8      1   0.8     99  76.7        -  GET-OUTPUT-STREAM-STRING
  72      1   0.8      1   0.8    100  77.5        -  foreign function gc_find_freeish_pages
  74      1   0.8      1   0.8    101  78.3        -  foreign function clock_nanosleep
  76      1   0.8      1   0.8    102  79.1        -  SB-IMPL::MAYBE-MAKE-PATTERN
  78      1   0.8      1   0.8    103  79.8        -  SB-KERNEL:STRING=*
  80      1   0.8      1   0.8    104  80.6        -  FN-PROV-POST-PRINCIPAL
------------------------------------------------------------------------
          0   0.0                                     elsewhere
