
Number of samples:   232
Sample interval:     0.001 seconds
Total sampling time: 0.232 seconds
Graph cycles:        0
Sampled threads:
   #<THREAD tid=2447387 "fn-sprof" RUNNING {120F5C85D3}> (1256/1048576 bytes, 9 hash buckets)
   #<THREAD tid=2447394 "fn owner client" RUNNING {120FB95163}> (46760/1048576 bytes, 175 hash buckets)
   #<THREAD tid=2447390 "fn outbound feed" RUNNING {120FA2B303}> (408/1048576 bytes, 3 hash buckets)

           Self        Total        Cumul
  Nr  Count     %  Count     %  Count     %    Calls  Function
------------------------------------------------------------------------
   2     17   7.3     17   7.3     17   7.3        -  foreign function fsync
   4     16   6.9     16   6.9     33  14.2        -  ASH
   6     15   6.5     15   6.5     48  20.7        -  FN-SHA256-W32
   8     12   5.2     12   5.2     60  25.9        -  foreign function __open64
  10     12   5.2     12   5.2     72  31.0        -  foreign function rename
  12      9   3.9     28  12.1     81  34.9        -  FN-SHA256-ROTR32
  14      6   2.6      6   2.6     87  37.5        -  foreign function __write
  16      5   2.2     46  19.8     92  39.7        -  FN-SHA256-ROUNDS
  18      5   2.2      5   2.2     97  41.8        -  FN-SHA256-CH
  20      5   2.2      5   2.2    102  44.0        -  FN-SHA256-NTHX
  22      5   2.2      5   2.2    107  46.1        -  foreign function link
  24      4   1.7     13   5.6    111  47.8        -  FN-SHA256-WORDS16
  26      4   1.7      4   1.7    115  49.6        -  foreign function clock_nanosleep
  28      4   1.7      4   1.7    119  51.3        -  FN-CBOR-OCTETP
  30      4   1.7      4   1.7    123  53.0        -  (LABELS SB-IMPL::EQUAL-NOT-INLINE :IN EQUAL)
  32      4   1.7      4   1.7    127  54.7        -  foreign function syscall
  34      3   1.3     16   6.9    130  56.0        -  FN-SHA256-BSIG1
  36      3   1.3     13   5.6    133  57.3        -  FN-SHA256-BSIG0
  38      3   1.3     10   4.3    136  58.6        -  FN-SHA256-SSIG0
  40      3   1.3      9   3.9    139  59.9        -  FN-INDEX-BUILD
  42      3   1.3      7   3.0    142  61.2        -  FN-CBOR-OCTET-LISTP
  44      3   1.3      6   2.6    145  62.5        -  FN-SHA256-APPX
  46      3   1.3      3   1.3    148  63.8        -  SB-KERNEL:TWO-ARG-XOR
  48      3   1.3      3   1.3    151  65.1        -  SB-IMPL::APPEND2
  50      3   1.3      3   1.3    154  66.4        -  SB-KERNEL:TWO-ARG-IOR
  52      2   0.9      4   1.7    156  67.2        -  FN-RETAIN-OBLIGATION-IDS
  54      2   0.9      4   1.7    158  68.1        -  FN-SHA256-FIRSTN
  56      2   0.9      2   0.9    160  69.0        -  SB-VM::SIMD-CMP-8-32
  58      2   0.9      2   0.9    162  69.8        -  FN-SHA256-BYTE
  60      2   0.9      2   0.9    164  70.7        -  FN-AG-CDR
  62      2   0.9      2   0.9    166  71.6        -  foreign function __close
  64      2   0.9      2   0.9    168  72.4        -  foreign function unlink
  66      1   0.4    142  61.2    169  72.8        -  FNN-CALL
  68      1   0.4     96  41.4    170  73.3        -  FNN-CORE-STATE
  70      1   0.4     95  40.9    171  73.7        -  FNN-OWNER-ACTION
  72      1   0.4     82  35.3    172  74.1        -  FN-SHA256-COMPRESS
  74      1   0.4     42  18.1    173  74.6        -  FNN-PUBLISH
  76      1   0.4     27  11.6    174  75.0        -  FN-SHA256-SCHEDULE-AUX
  78      1   0.4     10   4.3    175  75.4        -  FNN-OBSERVE
  80      1   0.4      6   2.6    176  75.9        -  PARSE-NAMESTRING
------------------------------------------------------------------------
          2   0.9                                     elsewhere
