
Number of samples:   133
Sample interval:     0.001 seconds
Total sampling time: 0.133 seconds
Graph cycles:        0
Sampled threads:
   #<THREAD tid=2451143 "fn-sprof" RUNNING {120F5C85D3}> (568/1048576 bytes, 4 hash buckets)
   #<THREAD tid=2451146 "fn owner client" RUNNING {120FB95163}> (29792/1048576 bytes, 113 hash buckets)
   #<THREAD tid=2451144 "fn outbound feed" RUNNING {120FA2B303}> (352/1048576 bytes, 2 hash buckets)

           Self        Total        Cumul
  Nr  Count     %  Count     %  Count     %    Calls  Function
------------------------------------------------------------------------
   2      8   6.0      8   6.0      8   6.0        -  FN-SHA256-W32
   4      7   5.3      7   5.3     15  11.3        -  FN-SHA256-NTHX
   6      6   4.5     23  17.3     21  15.8        -  FN-SHA256-SCHEDULE-AUX
   8      6   4.5     11   8.3     27  20.3        -  FN-SHA256-ROTR32
  10      6   4.5      6   4.5     33  24.8        -  foreign function __open64
  12      6   4.5      6   4.5     39  29.3        -  foreign function fsync
  14      5   3.8      7   5.3     44  33.1        -  FN-CBOR-OCTET-LISTP
  16      5   3.8      5   3.8     49  36.8        -  ASH
  18      5   3.8      5   3.8     54  40.6        -  foreign function rename
  20      4   3.0      4   3.0     58  43.6        -  foreign function __close
  22      4   3.0      4   3.0     62  46.6        -  foreign function __write
  24      3   2.3      7   5.3     65  48.9        -  FN-SHA256-BSIG1
  26      3   2.3      3   2.3     68  51.1        -  SB-KERNEL:TWO-ARG-XOR
  28      3   2.3      3   2.3     71  53.4        -  FN-AG-CDR
  30      2   1.5      4   3.0     73  54.9        -  FN-RECORD-PAYLOADP
  32      2   1.5      4   3.0     75  56.4        -  FN-SHA256-FIRSTN
  34      2   1.5      2   1.5     77  57.9        -  foreign function clock_nanosleep
  36      2   1.5      2   1.5     79  59.4        -  FN-WIRE-AG-CDR
  38      2   1.5      2   1.5     81  60.9        -  SB-KERNEL:VECTOR-TO-LIST
  40      2   1.5      2   1.5     83  62.4        -  foreign function unlink
  42      2   1.5      2   1.5     85  63.9        -  (LABELS SB-IMPL::EQUAL-NOT-INLINE :IN EQUAL)
  44      2   1.5      2   1.5     87  65.4        -  foreign function link
  46      1   0.8     48  36.1     88  66.2        -  FN-FRAME-DIGEST
  48      1   0.8     18  13.5     89  66.9        -  FN-SHA256-ROUNDS
  50      1   0.8      5   3.8     90  67.7        -  FNN-CLOSE
  52      1   0.8      4   3.0     91  68.4        -  FN-OWN-FEED-ARTICLE-OF
  54      1   0.8      3   2.3     92  69.2        -  FN-SHA256-MAJ
  56      1   0.8      3   2.3     93  69.9        -  FN-INDEX-BUILD
  58      1   0.8      2   1.5     94  70.7        -  FN-CEI-BRANCH-PUT
  60      1   0.8      2   1.5     95  71.4        -  FN-ID-HEX-OCTETS
  62      1   0.8      2   1.5     96  72.2        -  FNN-COUNTERPART
  64      1   0.8      2   1.5     97  72.9        -  FN-ARTICLE-ASCII-DOWNCASE
  66      1   0.8      2   1.5     98  73.7        -  FN-SHA256-APPX
  68      1   0.8      2   1.5     99  74.4        -  FN-SHA256-FIX-OCTETS
  70      1   0.8      2   1.5    100  75.2        -  FN-RECORD-OCTETS-CHARS
  72      1   0.8      2   1.5    101  75.9        -  FN-SHA256-WORDS16
  74      1   0.8      1   0.8    102  76.7        -  SB-INT:HASHSET-FIND
  76      1   0.8      1   0.8    103  77.4        -  foreign function fstatat
  78      1   0.8      1   0.8    104  78.2        -  POSITION
  80      1   0.8      1   0.8    105  78.9        -  WRITE-SEQUENCE
------------------------------------------------------------------------
          0   0.0                                     elsewhere
