RI-HEAP release dynamic-usage=412324032
RI-BOOK books/records-attach-concrete.lisp fns=0 thms=0 reached=0
RI-BOOK books/records-codec-concrete.lisp fns=5 thms=5 reached=5
RI-BOOK books/records-attach.lisp fns=0 thms=0 reached=0
RI-BOOK books/records-canonicality.lisp fns=0 thms=36 reached=0
RI-BOOK books/records-seam.lisp fns=2 thms=21 reached=2
RI-BOOK books/statement-attach.lisp fns=0 thms=0 reached=0
RI-BOOK books/statement-codec.lisp fns=6 thms=25 reached=5
RI-BOOK books/statement-seam.lisp fns=4 thms=12 reached=4
RI-BOOK books/statement-items.lisp fns=7 thms=2 reached=7
RI-BOOK books/crypto-seam.lisp fns=14 thms=17 reached=11
RI-BOOK books/records-invariants.lisp fns=0 thms=45 reached=0
RI-BOOK books/cbor-invariants.lisp fns=0 thms=48 reached=0
RI-BOOK [books]/ihs/quotient-remainder-lemmas.lisp fns=0 thms=59 reached=0
RI-BOOK [books]/std/util/defrule.lisp fns=5 thms=0 reached=0
RI-BOOK [books]/tools/rulesets.lisp fns=14 thms=0 reached=0
RI-BOOK [books]/std/util/support.lisp fns=20 thms=2 reached=0
RI-BOOK [books]/std/util/bstar.lisp fns=30 thms=2 reached=0
RI-BOOK [books]/ihs/ihs-theories.lisp fns=0 thms=0 reached=0
RI-BOOK [books]/ihs/ihs-init.lisp fns=16 thms=0 reached=0
RI-BOOK [books]/data-structures/utilities.lisp fns=44 thms=1 reached=0
RI-BOOK [books]/ihs/ihs-doc-topic.lisp fns=0 thms=0 reached=0
RI-BOOK [books]/xdoc/top.lisp fns=18 thms=0 reached=0
RI-BOOK [books]/xdoc/full-escape-symbol.lisp fns=1 thms=0 reached=0
RI-BOOK [books]/misc/symbol-print-full-escapes.lisp fns=4 thms=0 reached=0
RI-BOOK [books]/xdoc/book-thms.lisp fns=7 thms=0 reached=0
RI-BOOK [books]/xdoc/base.lisp fns=11 thms=0 reached=0
RI-BOOK [books]/data-structures/portcullis.lisp fns=0 thms=0 reached=0
RI-BOOK [books]/cowles/portcullis.lisp fns=0 thms=0 reached=0
RI-BOOK [books]/std/portcullis.lisp fns=0 thms=0 reached=0
RI-BOOK books/records.lisp fns=13 thms=23 reached=12
RI-BOOK books/records-shape.lisp fns=54 thms=42 reached=49
RI-BOOK books/defrecord.lisp fns=16 thms=0 reached=0
RI-BOOK books/cbor.lisp fns=35 thms=14 reached=34
