
Number of samples:   125
Sample interval:     0.001 seconds
Total sampling time: 0.125 seconds
Graph cycles:        0
Sampled threads:
   #<THREAD tid=2413045 "fn-sprof" RUNNING {120F5785C3}> (848/1048576 bytes, 7 hash buckets)
   #<THREAD tid=2413048 "fn owner client" RUNNING {120FB45163}> (30440/1048576 bytes, 108 hash buckets)

           Self        Total        Cumul
  Nr  Count     %  Count     %  Count     %    Calls  Function
------------------------------------------------------------------------
   2      9   7.2      9   7.2      9   7.2        -  FN-SHA256-NTHX
   4      6   4.8     13  10.4     15  12.0        -  FN-SHA256-ROTR32
   6      6   4.8      6   4.8     21  16.8        -  foreign function __open64
   8      6   4.8      6   4.8     27  21.6        -  foreign function fsync
  10      5   4.0     24  19.2     32  25.6        -  FN-SHA256-ROUNDS
  12      5   4.0      5   4.0     37  29.6        -  foreign function rename
  14      4   3.2      7   5.6     41  32.8        -  FN-SHA256-MAJ
  16      4   3.2      4   3.2     45  36.0        -  ASH
  18      4   3.2      4   3.2     49  39.2        -  FN-SHA256-W32
  20      3   2.4      6   4.8     52  41.6        -  FN-SHA256-FIRSTN
  22      3   2.4      3   2.4     55  44.0        -  GENERIC--
  24      3   2.4      3   2.4     58  46.4        -  SB-KERNEL:TWO-ARG-IOR
  26      3   2.4      3   2.4     61  48.8        -  FN-SHA256-REVX
  28      2   1.6     24  19.2     63  50.4        -  FN-SHA256-SCHEDULE-AUX
  30      2   1.6      6   4.8     65  52.0        -  FN-ARTICLE-PARSE-LINES
  32      2   1.6      4   3.2     67  53.6        -  FN-SHA256-FIX-OCTETS
  34      2   1.6      4   3.2     69  55.2        -  FN-RECORD-STRING-OCTETS-AUX
  36      2   1.6      3   2.4     71  56.8        -  FN-SHA256-SSIG1
  38      2   1.6      2   1.6     73  58.4        -  (FLET F :IN FN-NATIVE-ENTRY)
  40      2   1.6      2   1.6     75  60.0        -  GENERIC-+
  42      2   1.6      2   1.6     77  61.6        -  foreign function __close
  44      2   1.6      2   1.6     79  63.2        -  FN-SERVED-MAKE-CONN-GROUP-INDEXED
  46      2   1.6      2   1.6     81  64.8        -  foreign function __write
  48      2   1.6      2   1.6     83  66.4        -  SB-KERNEL:TWO-ARG-XOR
  50      2   1.6      2   1.6     85  68.0        -  FN-WIRE-AG-CDR
  52      1   0.8     92  73.6     86  68.8        -  FNN-CALL
  54      1   0.8     60  48.0     87  69.6        -  FN-FRAME-DIGEST
  56      1   0.8     12   9.6     88  70.4        -  FNN-MARK-COMMITTED
  58      1   0.8      7   5.6     89  71.2        -  FN-SHA256-SSIG0
  60      1   0.8      6   4.8     90  72.0        -  FN-SHA256-BSIG0
  62      1   0.8      4   3.2     91  72.8        -  FN-INDEX-BUILD
  64      1   0.8      3   2.4     92  73.6        -  PATHNAME
  66      1   0.8      3   2.4     93  74.4        -  FN-ARTICLE-NEW-FIELD
  68      1   0.8      3   2.4     94  75.2        -  FN-STORE-PROV-POST
  70      1   0.8      3   2.4     95  76.0        -  FN-SHA256-CH
  72      1   0.8      2   1.6     96  76.8        -  FN-INDEX-MEMBERSHIP-ENTRIES
  74      1   0.8      2   1.6     97  77.6        -  FN-CBOR-OCTET-LISTP
  76      1   0.8      2   1.6     98  78.4        -  FN-SHA256-APPX
  78      1   0.8      2   1.6     99  79.2        -  SB-KERNEL:VECTOR-TO-LIST
  80      1   0.8      2   1.6    100  80.0        -  FN-SHA256-ZEROS
------------------------------------------------------------------------
          0   0.0                                     elsewhere
