
Number of samples:   122
Sample interval:     0.001 seconds
Total sampling time: 0.122 seconds
Graph cycles:        0
Sampled threads:
   #<THREAD tid=2415816 "fn-sprof" RUNNING {120F5785C3}> (968/1048576 bytes, 7 hash buckets)
   #<THREAD tid=2415819 "fn owner client" RUNNING {120FB45163}> (29936/1048576 bytes, 105 hash buckets)

           Self        Total        Cumul
  Nr  Count     %  Count     %  Count     %    Calls  Function
------------------------------------------------------------------------
   2      8   6.6     16  13.1      8   6.6        -  FN-RECORD-STRING-OCTETS-AUX
   4      6   4.9      6   4.9     14  11.5        -  FN-SHA256-NTHX
   6      6   4.9      6   4.9     20  16.4        -  foreign function __open64
   8      5   4.1     10   8.2     25  20.5        -  FN-SHA256-FIX-OCTETS
  10      5   4.1      5   4.1     30  24.6        -  ASH
  12      5   4.1      5   4.1     35  28.7        -  foreign function fsync
  14      4   3.3      4   3.3     39  32.0        -  foreign function clock_nanosleep
  16      4   3.3      4   3.3     43  35.2        -  foreign function __write
  18      4   3.3      4   3.3     47  38.5        -  SB-IMPL::APPEND2
  20      3   2.5      6   4.9     50  41.0        -  FN-SHA256-ROTR32
  22      3   2.5      3   2.5     53  43.4        -  SB-KERNEL:VECTOR-TO-LIST
  24      3   2.5      3   2.5     56  45.9        -  FN-SHA256-W32
  26      3   2.5      3   2.5     59  48.4        -  FN-CBOR-OCTET-LISTP
  28      3   2.5      3   2.5     62  50.8        -  FN-SHA256-REVX
  30      2   1.6      6   4.9     64  52.5        -  FN-SHA256-ROUNDS
  32      2   1.6      4   3.3     66  54.1        -  FN-RETAIN-OBLIGATION-IDS
  34      2   1.6      4   3.3     68  55.7        -  FN-SHA256-APPX
  36      2   1.6      3   2.5     70  57.4        -  FN-WIRE-FEED-BYTE
  38      2   1.6      2   1.6     72  59.0        -  foreign function __close
  40      2   1.6      2   1.6     74  60.7        -  FN-RECORD-STRING-OCTETS
  42      2   1.6      2   1.6     76  62.3        -  FN-AG-CAR
  44      2   1.6      2   1.6     78  63.9        -  foreign function read
  46      2   1.6      2   1.6     80  65.6        -  foreign function rename
  48      2   1.6      2   1.6     82  67.2        -  SB-IMPL::GET3
  50      2   1.6      2   1.6     84  68.9        -  foreign function link
  52      1   0.8     35  28.7     85  69.7        -  FN-FRAME-DIGEST
  54      1   0.8     16  13.1     86  70.5        -  FN-SHA256-SCHEDULE-AUX
  56      1   0.8      5   4.1     87  71.3        -  FN-SHA256-SSIG1
  58      1   0.8      2   1.6     88  72.1        -  SB-INT:GET-EXTERNAL-FORMAT
  60      1   0.8      2   1.6     89  73.0        -  FN-NNTP-STRING-OCTETS-AUX
  62      1   0.8      2   1.6     90  73.8        -  (FLET "CLEANUP-FUN-0" :IN FNN-FSYNC-DIR)
  64      1   0.8      2   1.6     91  74.6        -  FN-INJ-APPEND
  66      1   0.8      2   1.6     92  75.4        -  SB-IMPL::FIND-SYMBOL2
  68      1   0.8      2   1.6     93  76.2        -  FN-SHA256-WORDS16
  70      1   0.8      1   0.8     94  77.0        -  SB-IMPL::PARSE-UNIX-NAMESTRING
  72      1   0.8      1   0.8     95  77.9        -  SB-KERNEL:UB32-BASH-COPY
  74      1   0.8      1   0.8     96  78.7        -  PATHNAME-HOST
  76      1   0.8      1   0.8     97  79.5        -  SB-IMPL::HASH-PATHNAME-PIECE
  78      1   0.8      1   0.8     98  80.3        -  SB-KERNEL:%COERCE-CALLABLE-TO-FUN
  80      1   0.8      1   0.8     99  81.1        -  FN-RECORD-ASCII-OCTET-LISTP
------------------------------------------------------------------------
          0   0.0                                     elsewhere
