
Number of samples:   86
Sample interval:     0.001 seconds
Total sampling time: 0.08600000000000001 seconds
Graph cycles:        0
Sampled threads:
   #<THREAD tid=3452023 "fn owner client" RUNNING {12100DCBF3}> (28608/1048576 bytes, 83 hash buckets)

           Self        Total        Cumul
  Nr  Count     %  Count     %  Count     %    Calls  Function
------------------------------------------------------------------------
   2     12  14.0     16  18.6     12  14.0        -  FN-CBOR-OCTET-LISTP
   4      8   9.3      8   9.3     20  23.3        -  FN-AG-CDR
   6      6   7.0     22  25.6     26  30.2        -  FN-RECORD-PAYLOADP
   8      5   5.8      5   5.8     31  36.0        -  FN-CBOR-OCTETP
  10      3   3.5      4   4.7     34  39.5        -  FN-SHS-LOAD-STR-WORD
  12      3   3.5      3   3.5     37  43.0        -  FN-WIRE-AG-CDR
  14      2   2.3     34  39.5     39  45.3        -  FN-SCAR-FEED-COUNTED
  16      2   2.3     18  20.9     41  47.7        -  FN-SCAR-FEED-BYTE
  18      2   2.3      5   5.8     43  50.0        -  FN-SERVED-TLS-HANDSHAKINGP
  20      2   2.3      4   4.7     45  52.3        -  FN-INJ-NTH
  22      2   2.3      3   3.5     47  54.7        -  FN-WIRE-STATE-LINE-LIMIT
  24      2   2.3      2   2.3     49  57.0        -  FN-SHS-ROUNDS
  26      2   2.3      2   2.3     51  59.3        -  FN-AG-CAR
  28      2   2.3      2   2.3     53  61.6        -  ACL2_*1*_ACL2::LEN
  30      2   2.3      2   2.3     55  64.0        -  SB-IMPL::LIST-REVERSE
  32      2   2.3      2   2.3     57  66.3        -  FN-SHS-EXTEND
  34      2   2.3      2   2.3     59  68.6        -  REPLACE
  36      2   2.3      2   2.3     61  70.9        -  FN-OCT-SLICE-CHARS-DOWN
  38      2   2.3      2   2.3     63  73.3        -  foreign function __write
  40      1   1.2      2   2.3     64  74.4        -  FN-SERVED-CONN-INJECTION
  42      1   1.2      2   2.3     65  75.6        -  FN-ID-HEX-OCTETS
  44      1   1.2      2   2.3     66  76.7        -  FN-SCAR-FINISH-READ
  46      1   1.2      2   2.3     67  77.9        -  FN-WIRE-LIST-LENGTH
  48      1   1.2      1   1.2     68  79.1        -  FN-ID-SUBJECT-PREIMAGE
  50      1   1.2      1   1.2     69  80.2        -  FN-SHS-PAD-LEN
  52      1   1.2      1   1.2     70  81.4        -  FN-SERVED-COUNTED-MAKE
  54      1   1.2      1   1.2     71  82.6        -  FN-WIRE-STATE-PENDING-CRP
  56      1   1.2      1   1.2     72  83.7        -  FN-ARTICLE-BODY-CRLFP
  58      1   1.2      1   1.2     73  84.9        -  FN-OWN-CONN-OBSERVATION
  60      1   1.2      1   1.2     74  86.0        -  GENERIC--
  62      1   1.2      1   1.2     75  87.2        -  FN-RCS-ENCODED-SIZE
  64      1   1.2      1   1.2     76  88.4        -  FN-INJ-CDR
  66      1   1.2      1   1.2     77  89.5        -  foreign function pthread_sigmask
  68      1   1.2      1   1.2     78  90.7        -  FN-WIRE-STATE-MODE
  70      1   1.2      1   1.2     79  91.9        -  SB-KERNEL:%CONCATENATE-TO-VECTOR
  72      1   1.2      1   1.2     80  93.0        -  REVAPPEND
  74      1   1.2      1   1.2     81  94.2        -  FN-RECORD-NONEMPTY-AT-MOSTP
  76      1   1.2      1   1.2     82  95.3        -  FN-WIRE-STATE-BODY-LIMIT
  78      1   1.2      1   1.2     83  96.5        -  FN-FRS-PUT-U32
  80      1   1.2      1   1.2     84  97.7        -  FN-BS-PROFILE-INVALID-REASON
------------------------------------------------------------------------
          0   0.0                                     elsewhere
