
Number of samples:   84
Sample interval:     0.001 seconds
Total sampling time: 0.084 seconds
Graph cycles:        0
Sampled threads:
   #<THREAD tid=3451579 "fn owner client" RUNNING {12100DCBF3}> (28080/1048576 bytes, 83 hash buckets)

           Self        Total        Cumul
  Nr  Count     %  Count     %  Count     %    Calls  Function
------------------------------------------------------------------------
   2     12  14.3     12  14.3     12  14.3        -  FN-CBOR-OCTETP
   4     10  11.9     21  25.0     22  26.2        -  FN-CBOR-OCTET-LISTP
   6      6   7.1      6   7.1     28  33.3        -  FN-AG-CDR
   8      5   6.0      9  10.7     33  39.3        -  FN-WIRE-FEED-BYTE
  10      4   4.8     18  21.4     37  44.0        -  FN-RECORD-PAYLOADP
  12      4   4.8      4   4.8     41  48.8        -  FN-WIRE-AG-CDR
  14      4   4.8      4   4.8     45  53.6        -  FN-SHS-ROUNDS
  16      3   3.6      5   6.0     48  57.1        -  FN-INJ-APPEND
  18      2   2.4      2   2.4     50  59.5        -  FN-CBOR-AT-MOSTP
  20      2   2.4      2   2.4     52  61.9        -  FN-SERVED-CONN-INJECTION
  22      1   1.2     32  38.1     53  63.1        -  FN-SCAR-FEED-COUNTED
  24      1   1.2     22  26.2     54  64.3        -  FN-SCAR-FEED-BYTE
  26      1   1.2      5   6.0     55  65.5        -  FN-ARTICLE-PARSE-LINES
  28      1   1.2      2   2.4     56  66.7        -  FN-WIRE-LIST-LENGTH
  30      1   1.2      2   2.4     57  67.9        -  SB-KERNEL:VECTOR-TO-LIST
  32      1   1.2      2   2.4     58  69.0        -  FN-SERVED-CONN-VERDICTS
  34      1   1.2      1   1.2     59  70.2        -  FN-RECORD-CHARGE
  36      1   1.2      1   1.2     60  71.4        -  GENERIC--
  38      1   1.2      1   1.2     61  72.6        -  FN-SERVED-COUNTED-RESULT
  40      1   1.2      1   1.2     62  73.8        -  FN-WIRE-MAKE-RESULT
  42      1   1.2      1   1.2     63  75.0        -  FN-RCS-ENCODED-SIZE
  44      1   1.2      1   1.2     64  76.2        -  FPR-RESTORE
  46      1   1.2      1   1.2     65  77.4        -  FN-SERVED-COUNTED-MAKE
  48      1   1.2      1   1.2     66  78.6        -  FN-SERVED-CONN-SESSION
  50      1   1.2      1   1.2     67  79.8        -  foreign function __write
  52      1   1.2      1   1.2     68  81.0        -  SB-KERNEL:TWO-ARG-<=
  54      1   1.2      1   1.2     69  82.1        -  FN-OCTETP
  56      1   1.2      1   1.2     70  83.3        -  LENGTH
  58      1   1.2      1   1.2     71  84.5        -  SB-IMPL::APPEND2
  60      1   1.2      1   1.2     72  85.7        -  FN-NNTP-REPLY-EFFECT
  62      1   1.2      1   1.2     73  86.9        -  foreign function link
  64      1   1.2      1   1.2     74  88.1        -  foreign function pthread_sigmask
  66      1   1.2      1   1.2     75  89.3        -  SB-IMPL::LIST-REVERSE
  68      1   1.2      1   1.2     76  90.5        -  FNN-COUNTERPART
  70      1   1.2      1   1.2     77  91.7        -  FN-OCTETS$C-APPEND-OCTET
  72      1   1.2      1   1.2     78  92.9        -  FN-ARTICLE-HEADER-BYTEP
  74      1   1.2      1   1.2     79  94.0        -  FN-SERVED-MAKE-RESULT
  76      1   1.2      1   1.2     80  95.2        -  FN-SHS-LOAD-LIST-WORD
  78      1   1.2      1   1.2     81  96.4        -  FLOOR
  80      1   1.2      1   1.2     82  97.6        -  foreign function __open64
------------------------------------------------------------------------
          2   2.4                                     elsewhere
