
Number of samples:   590
Sample interval:     0.001 seconds
Total sampling time: 0.59 seconds
Graph cycles:        0
Sampled threads:
   #<THREAD tid=2381322 "fn-sprof" RUNNING {120F5705D3}> (1456/1048576 bytes, 11 hash buckets)
   #<THREAD tid=2381325 "fn owner client" RUNNING {120FB3D163}> (136856/1048576 bytes, 492 hash buckets)
   #<THREAD tid=2381323 "fn outbound feed" RUNNING {120F9D3303}> (304/1048576 bytes, 2 hash buckets)

           Self        Total        Cumul
  Nr  Count     %  Count     %  Count     %    Calls  Function
------------------------------------------------------------------------
   2     35   5.9     69  11.7     35   5.9        -  FN-SHA256-ROTR32
   4     33   5.6     33   5.6     68  11.5        -  FN-SHA256-W32
   6     30   5.1     30   5.1     98  16.6        -  FN-SHA256-NTHX
   8     26   4.4     26   4.4    124  21.0        -  ASH
  10     26   4.4     26   4.4    150  25.4        -  foreign function __open64
  12     20   3.4    119  20.2    170  28.8        -  FN-SHA256-ROUNDS
  14     19   3.2     19   3.2    189  32.0        -  foreign function fsync
  16     18   3.1     18   3.1    207  35.1        -  SB-KERNEL:TWO-ARG-IOR
  18     18   3.1     18   3.1    225  38.1        -  foreign function rename
  20     16   2.7     30   5.1    241  40.8        -  FN-RECORD-STRING-OCTETS-AUX
  22     14   2.4     14   2.4    255  43.2        -  foreign function __write
  24     11   1.9     11   1.9    266  45.1        -  SB-IMPL::LIST-REVERSE
  26     10   1.7     21   3.6    276  46.8        -  FN-SHA256-FIRSTN
  28     10   1.7     21   3.6    286  48.5        -  FN-SHA256-FIX-OCTETS
  30     10   1.7     13   2.2    296  50.2        -  FN-CBOR-OCTET-LISTP
  32      9   1.5      9   1.5    305  51.7        -  FN-RECORD-STRING-OCTETS
  34      8   1.4      9   1.5    313  53.1        -  FN-SHA256-REVX
  36      8   1.4      8   1.4    321  54.4        -  SB-KERNEL:TWO-ARG-XOR
  38      7   1.2      7   1.2    328  55.6        -  SB-IMPL::APPEND2
  40      7   1.2      7   1.2    335  56.8        -  GENERIC--
  42      6   1.0     82  13.9    341  57.8        -  FN-SHA256-SCHEDULE-AUX
  44      6   1.0     18   3.1    347  58.8        -  FN-SHA256-MAJ
  46      6   1.0      6   1.0    353  59.8        -  foreign function fstatat
  48      6   1.0      6   1.0    359  60.8        -  SB-KERNEL:TWO-ARG-AND
  50      5   0.8      8   1.4    364  61.7        -  FN-ARTICLE-ASCII-DOWNCASE
  52      5   0.8      6   1.0    369  62.5        -  SB-KERNEL:VECTOR-TO-LIST
  54      5   0.8      5   0.8    374  63.4        -  FN-AG-CDR
  56      5   0.8      5   0.8    379  64.2        -  foreign function link
  58      4   0.7     28   4.7    383  64.9        -  FN-SHA256-BSIG1
  60      4   0.7      8   1.4    387  65.6        -  FN-SHA256-APPX
  62      4   0.7      7   1.2    391  66.3        -  FN-SHA256-CH
  64      4   0.7      4   0.7    395  66.9        -  APPEND
  66      4   0.7      4   0.7    399  67.6        -  FN-AG-CAR
  68      4   0.7      4   0.7    403  68.3        -  (LABELS SB-IMPL::EQUAL-NOT-INLINE :IN EQUAL)
  70      4   0.7      4   0.7    407  69.0        -  foreign function poll
  72      3   0.5     32   5.4    410  69.5        -  FN-SHA256-BSIG0
  74      3   0.5     23   3.9    413  70.0        -  FN-ARTICLE-PARSE-LINES
  76      3   0.5     17   2.9    416  70.5        -  FN-SHA256-SSIG1
  78      3   0.5     10   1.7    419  71.0        -  FN-RECORD-PAYLOADP
  80      3   0.5      4   0.7    422  71.5        -  REPLACE
------------------------------------------------------------------------
          3   0.5                                     elsewhere
