
Number of samples:   757
Sample interval:     0.001 seconds
Total sampling time: 0.757 seconds
Graph cycles:        0
Sampled threads:
   #<THREAD tid=2409888 "fn-heap" RUNNING {121190BEF3}> (480/1048576 bytes, 3 hash buckets)
   #<THREAD tid=2409892 "fn service log writer" RUNNING {121206E6B3}> (296/1048576 bytes, 2 hash buckets)
   #<THREAD tid=2410565 "fn owner client" RUNNING {122BDB0673}> (157856/1048576 bytes, 520 hash buckets)
   #<THREAD tid=2409891 "fn-prof" RUNNING {1211F03263}> (136/1048576 bytes, 1 hash buckets)

           Self        Total        Cumul
  Nr  Count     %  Count     %  Count     %    Calls  Function
 140      2   0.3      2   0.3    551  72.8        -  SB-IMPL::%LOOKUP-SYMBOL
 142      2   0.3      2   0.3    553  73.1        -  FN-SERVED-RESULT-EFFECTS
 144      2   0.3      2   0.3    555  73.3        -  SB-IMPL::FIND-SYMBOL2
 146      2   0.3      2   0.3    557  73.6        -  FN-AUTH-SESSION-HANDSHAKINGP
 148      2   0.3      2   0.3    559  73.8        -  FN-WIRE-REVERSE-OCTETS-AUX
 150      2   0.3      2   0.3    561  74.1        -  FN-OCT-BUF-LIST-DOWN
 152      2   0.3      2   0.3    563  74.4        -  FN-SERVED-RESULT-CONN
 154      2   0.3      2   0.3    565  74.6        -  FN-ARTICLE-MSGID
 156      2   0.3      2   0.3    567  74.9        -  SB-IMPL::GET3
 158      2   0.3      2   0.3    569  75.2        -  GENERIC-+
 160      1   0.1    260  34.3    570  75.3        -  FNN-CORE-STATE
 162      1   0.1    103  13.6    571  75.4        -  FN-SCAR-STEP-COUNTED-CORE
 164      1   0.1     29   3.8    572  75.6        -  FN-ACCEPTEDP
 166      1   0.1     27   3.6    573  75.7        -  FN-ARTICLE-PARSE-LINES
 168      1   0.1     24   3.2    574  75.8        -  FN-SCAR-DISPATCH-EVENTS
 170      1   0.1     19   2.5    575  76.0        -  FN-INJ-DECIDE
 172      1   0.1      9   1.2    576  76.1        -  FN-SERVED-TLS-HANDSHAKINGP
 174      1   0.1      8   1.1    577  76.2        -  FN-BS-PROFILE-INVALID-REASON
 176      1   0.1      5   0.7    578  76.4        -  FN-ARTICLE-HEADER-BYTES-P
 178      1   0.1      5   0.7    579  76.5        -  FN-SERVED-CONN-CONTROL
 180      1   0.1      4   0.5    580  76.6        -  SB-KERNEL:%CONCATENATE-TO-VECTOR
 182      1   0.1      3   0.4    581  76.8        -  FN-EXP-OBSERVE-FACTS
 184      1   0.1      3   0.4    582  76.9        -  APPEND
 186      1   0.1      3   0.4    583  77.0        -  FN-CTL-TARGET-OCTETS
 188      1   0.1      2   0.3    584  77.1        -  FN-SERVED-CONN-VERDICTS
 190      1   0.1      2   0.3    585  77.3        -  FN-SERVED-CONN-CONFIG
 192      1   0.1      2   0.3    586  77.4        -  FN-RECORD-OCTETS-CHARS
 194      1   0.1      2   0.3    587  77.5        -  FN-CFG-STAMPP
 196      1   0.1      2   0.3    588  77.7        -  FN-RECORD-METADATA-BYTES-P
 198      1   0.1      2   0.3    589  77.8        -  FNN-RANDOM-HEX
 200      1   0.1      1   0.1    590  77.9        -  foreign function gc_find_freeish_pages
------------------------------------------------------------------------
        113  14.9                                     elsewhere
