
Number of samples:   882
Sample interval:     0.001 seconds
Total sampling time: 0.882 seconds
Graph cycles:        0
Sampled threads:
   #<THREAD tid=2409144 "fn-heap" RUNNING {1211B03D13}> (48/1048576 bytes, 1 hash buckets)
   #<THREAD tid=2409146 "fn service log writer" RUNNING {121226E683}> (448/1048576 bytes, 3 hash buckets)
   #<THREAD tid=2409810 "fn pull feed" RUNNING {122B3F4A73}> (144/1048576 bytes, 1 hash buckets)
   #<THREAD tid=2409812 "fn owner client" RUNNING {122BE90963}> (203336/1048576 bytes, 640 hash buckets)
   #<THREAD tid=2409811 "fn local control accept" RUNNING {122BA66DC3}> (136/1048576 bytes, 1 hash buckets)
   #<THREAD tid=2409145 "fn-prof" RUNNING {12120FB363}> (128/1048576 bytes, 1 hash buckets)

           Self        Total        Cumul
  Nr  Count     %  Count     %  Count     %    Calls  Function
 138      2   0.2      8   0.9    632  71.7        -  FN-SERVED-CONN-INJECTION
 140      2   0.2      5   0.6    634  71.9        -  FN-ARTICLE-ASCII-DOWNCASE
 142      2   0.2      4   0.5    636  72.1        -  FN-SERVED-CONN-CONFIG
 144      2   0.2      4   0.5    638  72.3        -  FN-WIRE-STATE-BODY-REV
 146      2   0.2      4   0.5    640  72.6        -  FN-SHB-LOAD-BLOCK
 148      2   0.2      4   0.5    642  72.8        -  FN-CFG-ROW-LISTP
 150      2   0.2      3   0.3    644  73.0        -  FN-WILDMAT-UTF8-NEXT
 152      2   0.2      3   0.3    646  73.2        -  SB-IMPL::FIND-SYMBOL2
 154      2   0.2      3   0.3    648  73.5        -  SB-KERNEL:%MAP-FOR-EFFECT-ARITY-1
 156      2   0.2      3   0.3    650  73.7        -  FN-SERVED-COUNTED-CONSUMED
 158      2   0.2      3   0.3    652  73.9        -  FN-OCTET-LISTP
 160      2   0.2      2   0.2    654  74.1        -  FN-AG-APPEND-EXEC
 162      2   0.2      2   0.2    656  74.4        -  FN-BS-META-NTH
 164      2   0.2      2   0.2    658  74.6        -  FN-SERVED-CONN-SESSION
 166      2   0.2      2   0.2    660  74.8        -  TRUE-LISTP
 168      2   0.2      2   0.2    662  75.1        -  foreign function pthread_sigmask
 170      2   0.2      2   0.2    664  75.3        -  foreign function read
 172      2   0.2      2   0.2    666  75.5        -  GENERIC-<
 174      2   0.2      2   0.2    668  75.7        -  FN-WILDMAT-UTF8-OK
 176      2   0.2      2   0.2    670  76.0        -  FN-OCT-BUF-LIST-DOWN
 178      2   0.2      2   0.2    672  76.2        -  FN-CLOCK-OBSERVATIONP
 180      2   0.2      2   0.2    674  76.4        -  foreign function link
 182      2   0.2      2   0.2    676  76.6        -  SB-KERNEL:VECTOR-HAIRY-DATA-VECTOR-REF/CHECK-BOUNDS
 184      1   0.1    767  87.0    677  76.8        -  FNN-OWNER-SERVE-CLIENT
 186      1   0.1     39   4.4    678  76.9        -  FNN-CORE
 188      1   0.1     26   2.9    679  77.0        -  FN-SHS-DIGEST-LIST
 190      1   0.1     15   1.7    680  77.1        -  FN-SERVED-TLS-HANDSHAKINGP
 192      1   0.1     13   1.5    681  77.2        -  FN-SBUD-OCTETS-ADVANCE
 194      1   0.1     11   1.2    682  77.3        -  FN-CCAR-COMPLETION-ENABLEDP
 196      1   0.1      8   0.9    683  77.4        -  FN-ACAR-OPEN-SESSION
 198      1   0.1      6   0.7    684  77.6        -  FNN-COUNTERPART
 200      1   0.1      6   0.7    685  77.7        -  FN-WILDMAT-DECODE-AUX
------------------------------------------------------------------------
        114  12.9                                     elsewhere
