
Number of samples:   350
Sample interval:     0.001 seconds
Total sampling time: 0.35000000000000003 seconds
Graph cycles:        0
Sampled threads:
   #<THREAD tid=1752822 "fn-sprof" RUNNING {120F1A05D3}> (512/1048576 bytes, 4 hash buckets)
   #<THREAD tid=1752826 "fn owner client" RUNNING {120F768663}> (98520/1048576 bytes, 313 hash buckets)
   #<THREAD tid=1752824 "fn outbound feed" RUNNING {120F5FEB13}> (128/1048576 bytes, 1 hash buckets)

           Self        Total        Cumul
  Nr  Count     %  Count     %  Count     %    Calls  Function
------------------------------------------------------------------------
   2     67  19.1    134  38.3     67  19.1        -  FN-RECORD-STRING-OCTETS-AUX
   4     32   9.1     33   9.4     99  28.3        -  FN-RECORD-STRING-OCTETS
   6     18   5.1     31   8.9    117  33.4        -  FN-SHA256-ROTR32
   8     14   4.0     14   4.0    131  37.4        -  SB-KERNEL:STRING=*
  10     11   3.1     11   3.1    142  40.6        -  ASH
  12      8   2.3      8   2.3    150  42.9        -  FN-CBOR-OCTETP
  14      8   2.3      8   2.3    158  45.1        -  foreign function __open64
  16      7   2.0     13   3.7    165  47.1        -  FN-CBOR-OCTET-LISTP
  18      7   2.0      7   2.0    172  49.1        -  FN-SHA256-W32
  20      7   2.0      7   2.0    179  51.1        -  (LABELS SB-IMPL::EQUAL-NOT-INLINE :IN EQUAL)
  22      7   2.0      7   2.0    186  53.1        -  foreign function fsync
  24      6   1.7      9   2.6    192  54.9        -  FN-OCTET-LISTP
  26      6   1.7      6   1.7    198  56.6        -  FN-AG-APPEND
  28      5   1.4     10   2.9    203  58.0        -  FN-ARTICLE-MSGIDS
  30      5   1.4     10   2.9    208  59.4        -  FN-NODE-BINDING-IDS
  32      5   1.4      5   1.4    213  60.9        -  FN-AG-CAR
  34      5   1.4      5   1.4    218  62.3        -  FN-SHA256-NTHX
  36      5   1.4      5   1.4    223  63.7        -  FN-AG-CDR
  38      5   1.4      5   1.4    228  65.1        -  foreign function rename
  40      4   1.1     20   5.7    232  66.3        -  FN-ALL-ARTICLE-MEMBERSHIPS
  42      4   1.1      8   2.3    236  67.4        -  FN-SHA256-SSIG1
  44      4   1.1      4   1.1    240  68.6        -  SB-KERNEL:TWO-ARG-IOR
  46      4   1.1      4   1.1    244  69.7        -  EQUAL
  48      4   1.1      4   1.1    248  70.9        -  FN-OCTETP
  50      3   0.9      8   2.3    251  71.7        -  FN-RECORD-PAYLOADP
  52      3   0.9      6   1.7    254  72.6        -  FN-NODE-BINDING-MSGIDS
  54      3   0.9      3   0.9    257  73.4        -  %DATA-VECTOR-AND-INDEX
  56      2   0.6     37  10.6    259  74.0        -  FN-SHA256-ROUNDS
  58      2   0.6     15   4.3    261  74.6        -  FN-SHA256-BSIG0
  60      2   0.6     11   3.1    263  75.1        -  FN-SHA256-BSIG1
  62      2   0.6      9   2.6    265  75.7        -  FN-RETAIN-FIND-ID
  64      2   0.6      4   1.1    267  76.3        -  FN-SHA256-APPX
  66      2   0.6      3   0.9    269  76.9        -  FN-PAIR-MEMBERP
  68      2   0.6      3   0.9    271  77.4        -  FN-ARTICLE-MEMBERSHIPS
  70      2   0.6      2   0.6    273  78.0        -  FN-SHA256-BYTE
  72      2   0.6      2   0.6    275  78.6        -  FN-CBOR-AG-CDR
  74      2   0.6      2   0.6    277  79.1        -  FN-OWN-VIEW
  76      2   0.6      2   0.6    279  79.7        -  SB-KERNEL:TWO-ARG-AND
  78      2   0.6      2   0.6    281  80.3        -  REPLACE
  80      2   0.6      2   0.6    283  80.9        -  SB-KERNEL:VECTOR-TO-LIST
------------------------------------------------------------------------
          5   1.4                                     elsewhere
