
Number of samples:   1190
Sample interval:     0.001 seconds
Total sampling time: 1.19 seconds
Graph cycles:        0
Sampled threads:
   #<THREAD tid=1752115 "main thread" RUNNING {1200068003}> (520/1048576 bytes, 2 hash buckets)
   #<THREAD tid=1752117 "fn-sprof" RUNNING {120F1805D3}> (664/1048576 bytes, 5 hash buckets)
   #<THREAD tid=1752120 "fn owner client" RUNNING {120F748663}> (367720/1048576 bytes, 1047 hash buckets)
   #<THREAD tid=1752119 "fn local control accept" RUNNING {120F6A69C3}> (264/1048576 bytes, 2 hash buckets)
   #<THREAD tid=1752118 "fn outbound feed" RUNNING {120F5DEB13}> (208/1048576 bytes, 2 hash buckets)

           Self        Total        Cumul
  Nr  Count     %  Count     %  Count     %    Calls  Function
------------------------------------------------------------------------
   2    504  42.4    994  83.5    504  42.4        -  FN-RECORD-STRING-OCTETS-AUX
   4    169  14.2    174  14.6    673  56.6        -  FN-RECORD-STRING-OCTETS
   6     79   6.6    127  10.7    752  63.2        -  FN-CBOR-OCTET-LISTP
   8     64   5.4     64   5.4    816  68.6        -  FN-CBOR-OCTETP
  10     48   4.0     48   4.0    864  72.6        -  FN-RECORD-NONEMPTY-AT-MOSTP
  12     44   3.7    124  10.4    908  76.3        -  FN-RECORD-PAYLOADP
  14     32   2.7     32   2.7    940  79.0        -  %DATA-VECTOR-AND-INDEX
  16     10   0.8     15   1.3    950  79.8        -  FN-RECORD-ASCII-OCTETP
  18     10   0.8     10   0.8    960  80.7        -  FN-SHA256-NTHX
  20      8   0.7      8   0.7    968  81.3        -  FN-AG-CDR
  22      8   0.7      8   0.7    976  82.0        -  FN-CBOR-AG-CDR
  24      8   0.7      8   0.7    984  82.7        -  foreign function __write
  26      7   0.6      7   0.6    991  83.3        -  SB-KERNEL:STRING=*
  28      6   0.5    485  40.8    997  83.8        -  FN-RECORD-METADATA-BYTES-P
  30      6   0.5     21   1.8   1003  84.3        -  FN-RECORD-ASCII-OCTET-LISTP
  32      6   0.5      6   0.5   1009  84.8        -  FN-SHA256-W32
  34      6   0.5      6   0.5   1015  85.3        -  foreign function __open64
  36      5   0.4      5   0.4   1020  85.7        -  SB-KERNEL:TWO-ARG-IOR
  38      5   0.4      5   0.4   1025  86.1        -  ASH
  40      5   0.4      5   0.4   1030  86.6        -  foreign function fsync
  42      4   0.3     25   2.1   1034  86.9        -  FN-SHA256-ROUNDS
  44      4   0.3     18   1.5   1038  87.2        -  FN-ALL-ARTICLE-MEMBERSHIPS
  46      4   0.3     14   1.2   1042  87.6        -  FN-SHA256-ROTR32
  48      4   0.3      4   0.3   1046  87.9        -  SB-KERNEL:TWO-ARG-<=
  50      4   0.3      4   0.3   1050  88.2        -  foreign function syscall
  52      3   0.3    173  14.5   1053  88.5        -  FN-RECORD-OCTET-STRINGP
  54      3   0.3      6   0.5   1056  88.7        -  FN-SHA256-FIX-OCTETS
  56      3   0.3      4   0.3   1059  89.0        -  FN-RECORD-OBLIGATION-ID
  58      3   0.3      4   0.3   1062  89.2        -  FN-RECORD-GROUP-NAME-OCTETS-AUX
  60      3   0.3      3   0.3   1065  89.5        -  foreign function __close
  62      3   0.3      3   0.3   1068  89.7        -  FPR-SAVE
  64      3   0.3      3   0.3   1071  90.0        -  FN-OCTET-LISTP
  66      3   0.3      3   0.3   1074  90.3        -  FN-AG-CAR
  68      3   0.3      3   0.3   1077  90.5        -  TRUE-LISTP
  70      2   0.2    895  75.2   1079  90.7        -  FN-RECORD-P
  72      2   0.2     81   6.8   1081  90.8        -  FN-RECORD-MSGIDP
  74      2   0.2      5   0.4   1083  91.0        -  FN-RECORD-SHAPEP
  76      2   0.2      4   0.3   1085  91.2        -  FN-NODE-BINDING-IDS
  78      2   0.2      4   0.3   1087  91.3        -  FN-ARTICLE-MSGIDS
  80      2   0.2      4   0.3   1089  91.5        -  FN-SHA256-MAJ
------------------------------------------------------------------------
         17   1.4                                     elsewhere
